,hash,message,date,filename,parents,files,lines,deletions,insertions,classification,confidence,explanation
1733,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Examples.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1734,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AssertionExample.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1735,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AssertionsExample.unity,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1736,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AssertionsExample.unity.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1737,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Ball.physicMaterial,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1738,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Ball.physicMaterial.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1739,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BouncingPlane.physicMaterial,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1740,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BouncingPlane.physicMaterial.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1741,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BouncingSphere.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1742,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BouncingSphere.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1743,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Materials.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1744,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,checkerTexture.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1745,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,checkerTexture.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1746,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,NotBouncingPlane.physicMaterial,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1747,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,NotBouncingPlane.physicMaterial.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1748,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,checkerTexture.png,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1749,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,checkerTexture.png.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1750,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,IntegrationTestsFrameworkExamples.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1751,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AngryBotsTests.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1752,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Animations.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1753,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShootAdditive.anim,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1754,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShootAdditive.anim.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1755,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExampleABTests.unity,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1756,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExampleABTests.unity.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1757,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Explosions.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1758,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Materials.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1759,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Blob_Storm.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1760,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Blob_Storm.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1761,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BloodA.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1762,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BloodA.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1763,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricShockwave.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1764,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricShockwave.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1765,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,EleeectricSparksHitA.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1766,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,EleeectricSparksHitA.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1767,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,FireBall_Blue.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1768,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,FireBall_Blue.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1769,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,FireballA.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1770,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,FireballA.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1771,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShockWave_Simple.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1772,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShockWave_Simple.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1773,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,SmokeA.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1774,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,SmokeA.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1775,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,scorchMarkSpider.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1776,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,scorchMarkSpider.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1777,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Scripts.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1778,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,EffectSequencer.js,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1779,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,EffectSequencer.js.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1780,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,MuzzleFlashAnimate.js,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1781,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,MuzzleFlashAnimate.js.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1782,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,SequenceParts.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1783,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksA.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1784,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksA.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1785,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksC.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1786,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksC.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1787,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksHitA.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1788,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricSparksHitA.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1789,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fire_Spider.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1790,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fire_Spider.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1791,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fire_Spider_Detonate.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1792,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fire_Spider_Detonate.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1793,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShockwaveA.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1794,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ShockwaveA.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1795,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke_Spider_Missile.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1796,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke_Spider_Missile.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1797,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Sequences.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1798,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExplosionSequenceSpider.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1799,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExplosionSequenceSpider.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1800,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExplosionSequenceSpiderDetonate.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1801,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ExplosionSequenceSpiderDetonate.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1802,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Standalone.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1803,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Blood_Splatter.prefab,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1804,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Blood_Splatter.prefab.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1805,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Textures.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1806,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AfterExplosion_B.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1807,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,AfterExplosion_B.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1808,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BloodA_test.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1809,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,BloodA_test.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1810,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricShockwave1.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1811,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,ElectricShockwave1.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1812,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fireball_Blue_UVA.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1813,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fireball_Blue_UVA.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1814,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fireball_Storm_UVA_01_test.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1815,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Fireball_Storm_UVA_01_test.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1816,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Muzzle_Flash_Front_A.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1817,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Muzzle_Flash_Front_A.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1818,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Shockwave.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1819,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Shockwave.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1820,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1821,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1822,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke_Storm_UVA_02_test.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1823,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Smoke_Storm_UVA_02_test.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1824,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,blob.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1825,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,blob.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1826,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,whiteBlob.psd,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1827,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,whiteBlob.psd.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1828,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Materials.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1829,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Cursor.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1830,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Cursor.mat.meta,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
1831,6ff3914056d5c98921aaf8f032f62981d11cf7e8,Added Test Tools Correctly,2015-03-15 14:09:16+01:00,Decal.mat,['903ed5a96c425f0d7ea4cb3f68f49143923ce227'],589,18190,0,18190,not bug fix,1.0,commit message includes keywords relating to adding functionality
